ID,Case,Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
39423,4730438,HM328383,08/01/2005 12:01:00 AM,056XX S PRAIRIE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,233,2,20,40,17,1179000,1867783,2005,04/15/2016 08:55:02 AM,41.792490517,-87.619165105,"(41.792490517, -87.619165105)"
54516,4752823,HL522810,08/02/2005 03:20:00 AM,053XX S CORNELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2132,2,5,41,08B,1188158,1870244,2005,04/15/2016 08:55:02 AM,41.799030006,-87.585505972,"(41.799030006, -87.585505972)"
62732,4885995,HL524155,08/02/2005 06:18:00 PM,010XX W SUNNYSIDE AVE,810,THEFT,OVER $500,STREET,False,False,2313,19,46,3,6,,,2005,08/17/2015 03:03:40 PM,,,
39615,4730701,HM339489,08/03/2005 12:00:00 AM,016XX W 57TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,715,7,15,67,6,1166209,1866907,2005,04/15/2016 08:55:02 AM,41.790368676,-87.66609277,"(41.790368676, -87.66609277)"
20067,4818516,HL528610,08/04/2005 07:30:56 PM,033XX N SHEFFIELD AVE,4652,OTHER OFFENSE,SEX OFFENDER: PROHIBITED ZONE,PARKING LOT/GARAGE(NON.RESID.),False,False,1924,19,44,6,26,,,2005,08/17/2015 03:03:40 PM,,,
28631,4715622,HL526905,08/04/2005 11:35:00 PM,080XX S LAFLIN ST,460,BATTERY,SIMPLE,RESIDENCE,False,False,612,6,21,71,08B,1167734,1851399,2005,04/15/2016 08:55:02 AM,41.7477801,-87.660945532,"(41.7477801, -87.660945532)"
28635,4715626,HL529155,08/05/2005 01:28:00 AM,081XX S DREXEL AVE,890,THEFT,FROM BUILDING,RESIDENCE,False,False,631,6,8,44,6,1183652,1851166,2005,04/15/2016 08:55:02 AM,41.746784577,-87.602624733,"(41.746784577, -87.602624733)"
62580,4765414,HM376405,08/05/2005 02:00:00 PM,015XX S FAIRFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1023,10,28,29,7,1158297,1892717,2005,04/15/2016 08:55:02 AM,41.861359279,-87.694400341,"(41.861359279, -87.694400341)"
49293,4745243,HL535984,08/05/2005 09:00:00 AM,025XX W ADDISON ST,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,1913,19,47,5,6,1158854,1923830,2005,04/15/2016 08:55:02 AM,41.946724511,-87.691501175,"(41.946724511, -87.691501175)"
25677,4827372,HM439920,08/05/2005 11:00:00 AM,026XX E 75TH ST,810,THEFT,OVER $500,STREET,False,False,421,4,7,43,6,,,2005,08/17/2015 03:03:40 PM,,,
33573,4722262,HM323440,08/05/2005 12:00:00 PM,073XX S UNION AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,732,7,17,68,26,1172904,1856162,2005,04/15/2016 08:55:02 AM,41.760737946,-87.641860802,"(41.760737946, -87.641860802)"
55130,4753756,HL534352,08/07/2005 05:06:12 PM,129XX S BALTIMORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,433,4,10,55,14,1199084,1819637,2005,04/15/2016 08:55:02 AM,41.659892591,-87.547133807,"(41.659892591, -87.547133807)"
38604,4729244,HM330999,08/07/2005 10:00:00 PM,078XX S DR MARTIN LUTHER KING JR DR,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,624,6,6,69,2,1180263,1853153,2005,04/15/2016 08:55:02 AM,41.752315432,-87.614981988,"(41.752315432, -87.614981988)"
23047,4707712,HM311447,08/08/2005 07:00:00 AM,029XX W GRAND AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,CURRENCY EXCHANGE,False,False,1311,12,26,24,12,1156564,1905267,2005,04/15/2016 08:55:02 AM,41.895832935,-87.700422143,"(41.895832935, -87.700422143)"
13341,4692593,HL536839,08/08/2005 07:49:00 PM,022XX S RIDGEWAY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1013,10,22,30,14,1151726,1888741,2005,04/15/2016 08:55:02 AM,41.85058032,-87.718625848,"(41.85058032, -87.718625848)"
40813,4850518,HM460695,08/09/2005 12:01:00 AM,103XX S DOTY AVE E,820,THEFT,$500 AND UNDER,OTHER,False,False,434,4,10,51,6,,,2005,08/17/2015 03:03:40 PM,,,
10798,4803017,HM412427,08/09/2005 12:05:00 AM,045XX N ROCKWELL ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1911,19,47,4,6,,,2005,08/17/2015 03:03:40 PM,,,
41857,4734126,HL537303,08/09/2005 12:33:25 AM,029XX E 77TH ST,330,ROBBERY,AGGRAVATED,STREET,False,False,421,4,7,43,3,1197099,1855099,2005,04/15/2016 08:55:02 AM,41.757253092,-87.553221796,"(41.757253092, -87.553221796)"
40919,4850694,HM425609,08/10/2005 12:00:00 PM,047XX S DR MARTIN LUTHER KING JR DR,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,223,2,3,38,26,,,2005,08/17/2015 03:03:40 PM,,,
21626,4821177,HM426616,08/11/2005 09:00:00 AM,013XX S TRIPP AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1011,10,24,29,6,,,2005,08/17/2015 03:03:40 PM,,,
26762,4829081,HM438518,08/12/2005 10:00:00 AM,082XX S ELLIS AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,631,6,8,44,11,,,2005,08/17/2015 03:03:40 PM,,,
28650,4715642,HL550590,08/15/2005 02:28:00 PM,001XX S CLARK ST,820,THEFT,$500 AND UNDER,STREET,False,False,112,1,42,32,6,1175558,1899605,2005,04/15/2016 08:55:02 AM,41.879890416,-87.630832031,"(41.879890416, -87.630832031)"
55522,4754545,HM366167,08/15/2005 03:00:00 PM,040XX W DICKENS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2525,25,30,20,26,1149175,1913651,2005,04/15/2016 08:55:02 AM,41.918985827,-87.727342982,"(41.918985827, -87.727342982)"
18267,4700150,HM301911,08/15/2005 04:00:00 PM,060XX S RHODES AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,False,313,3,20,42,2,1180957,1865108,2005,04/15/2016 08:55:02 AM,41.785105236,-87.612071418,"(41.785105236, -87.612071418)"
23539,4708467,HM311500,08/16/2005 05:00:00 AM,009XX N HOMAN AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,1121,11,27,23,2,1153531,1906252,2005,04/15/2016 08:55:02 AM,41.898596725,-87.711535527,"(41.898596725, -87.711535527)"
28659,4715652,HL552007,08/16/2005 06:12:00 AM,088XX S MICHIGAN AVE,810,THEFT,OVER $500,RESIDENCE,False,False,632,6,6,44,6,1178696,1846495,2005,04/15/2016 08:55:02 AM,41.734080848,-87.620926313,"(41.734080848, -87.620926313)"
51118,4747817,HM354127,08/17/2005 12:00:00 AM,005XX E 73RD ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,323,3,6,69,6,1181028,1856731,2005,04/15/2016 08:55:02 AM,41.762116285,-87.612068689,"(41.762116285, -87.612068689)"
10730,4688973,HL557091,08/18/2005 05:05:00 PM,076XX S CICERO AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),False,False,833,8,13,65,3,1145727,1853720,2005,04/15/2016 08:55:02 AM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
10325,4688467,HM291072,08/18/2005 05:40:00 PM,012XX W SHERWIN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,2423,24,49,1,6,1166342,1948785,2005,04/15/2016 08:55:02 AM,42.015044609,-87.663260015,"(42.015044609, -87.663260015)"
7014,4683191,HL556385,08/18/2005 10:57:00 AM,045XX S EVANS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,True,False,222,2,4,38,18,1181911,1875116,2005,04/15/2016 08:55:02 AM,41.812546022,-87.60826416,"(41.812546022, -87.60826416)"
10727,4688969,HL556160,08/18/2005 12:00:00 AM,066XX S KEDVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,833,8,13,65,14,1149847,1860243,2005,04/15/2016 08:55:02 AM,41.772414403,-87.72626105,"(41.772414403, -87.72626105)"
9018,4686461,HM286913,08/19/2005 03:00:00 PM,130XX S TORRENCE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,434,4,10,55,7,1195766,1819235,2005,04/15/2016 08:55:02 AM,41.658871865,-87.559288387,"(41.658871865, -87.559288387)"
28670,4715667,HL558423,08/19/2005 10:43:00 AM,001XX W 87TH ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,False,False,622,6,21,44,10,1176740,1847273,2005,04/15/2016 08:55:02 AM,41.736259984,-87.628068782,"(41.736259984, -87.628068782)"
28673,4715669,HL558443,08/19/2005 11:31:00 AM,078XX S DAMEN AVE,810,THEFT,OVER $500,RESIDENCE,False,False,611,6,18,71,6,1164386,1852737,2005,04/15/2016 08:55:02 AM,41.751522906,-87.673176063,"(41.751522906, -87.673176063)"
19740,4818018,HM430311,08/19/2005 12:00:00 PM,014XX N MONTICELLO AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,2535,25,26,23,6,,,2005,08/17/2015 03:03:40 PM,,,
29780,4717085,HM314280,08/20/2005 03:00:00 PM,112XX S VERNON AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,531,5,9,49,6,1181244,1830500,2005,04/15/2016 08:55:02 AM,41.690130261,-87.612082557,"(41.690130261, -87.612082557)"
36470,4726283,HL561342,08/20/2005 07:04:11 PM,106XX S DR MARTIN LUTHER KING JR DR,460,BATTERY,SIMPLE,STREET,False,False,512,5,9,49,08B,1180793,1834596,2005,04/15/2016 08:55:02 AM,41.701380597,-87.613608366,"(41.701380597, -87.613608366)"
40756,4732467,HM339794,08/20/2005 12:01:00 AM,021XX W 23RD ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,1034,10,25,31,26,1162412,1888720,2005,04/15/2016 08:55:02 AM,41.85030609,-87.679406703,"(41.85030609, -87.679406703)"
52717,4750532,HM361090,08/20/2005 12:01:00 AM,026XX N PULASKI RD,810,THEFT,OVER $500,WAREHOUSE,False,False,2524,25,31,22,6,1149270,1917283,2005,04/15/2016 08:55:02 AM,41.928950523,-87.726899566,"(41.928950523, -87.726899566)"
25525,4827079,HM439790,08/21/2005 09:00:00 AM,033XX W 79TH ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,835,8,18,70,6,,,2005,08/17/2015 03:03:40 PM,,,
55613,4754710,HM366093,08/22/2005 08:05:00 PM,027XX N KIMBALL AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,1412,14,35,22,26,1153249,1917905,2005,04/15/2016 08:55:02 AM,41.930579184,-87.712261359,"(41.930579184, -87.712261359)"
3312,4790594,HM403551,08/22/2005 09:00:00 AM,025XX N KEDZIE BLVD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,False,False,1414,14,35,22,11,,,2005,08/17/2015 03:03:40 PM,,,
20119,4702677,HM298169,08/22/2005 12:01:00 AM,028XX N NEW ENGLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,OTHER,False,False,2511,25,36,18,10,1129934,1918081,2005,04/15/2016 08:55:02 AM,41.931493627,-87.797936133,"(41.931493627, -87.797936133)"
36472,4726285,HL567473,08/23/2005 08:35:00 PM,076XX S DREXEL AVE,820,THEFT,$500 AND UNDER,STREET,False,False,624,6,8,69,6,1183553,1854630,2005,04/15/2016 08:55:02 AM,41.75629246,-87.602879729,"(41.75629246, -87.602879729)"
46660,4741104,HL567761,08/24/2005 12:22:00 AM,070XX S COTTAGE GROVE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,False,321,3,6,42,7,1182773,1858454,2005,04/15/2016 08:55:02 AM,41.76680404,-87.605619683,"(41.76680404, -87.605619683)"
7311,4683763,HL568493,08/24/2005 12:31:04 PM,053XX W HIRSCH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2532,25,37,25,18,1140312,1908794,2005,04/15/2016 08:55:02 AM,41.905824912,-87.760026312,"(41.905824912, -87.760026312)"
12283,4691023,HM294745,08/25/2005 01:30:00 PM,001XX S PARKSIDE AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,True,False,1513,15,29,25,11,1138633,1898916,2005,04/15/2016 08:55:02 AM,41.878749069,-87.766433707,"(41.878749069, -87.766433707)"
10739,4688988,HL571479,08/25/2005 06:06:00 PM,064XX S ALBANY AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,True,False,823,8,15,66,14,1156824,1861865,2005,04/15/2016 08:55:02 AM,41.77672742,-87.700641364,"(41.77672742, -87.700641364)"
10736,4688983,HL570728,08/25/2005 12:00:00 AM,022XX W MARQUETTE RD,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,832,8,15,66,5,1162438,1860183,2005,04/15/2016 08:55:02 AM,41.771996595,-87.680107384,"(41.771996595, -87.680107384)"
8341,4685321,HL573784,08/26/2005 09:10:00 PM,055XX S PERRY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,233,2,3,40,18,1176643,1868266,2005,04/15/2016 08:55:02 AM,41.793869322,-87.627793295,"(41.793869322, -87.627793295)"
7018,4683195,HL573903,08/26/2005 10:12:09 PM,077XX S MERRILL AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,414,4,8,43,18,1191876,1854169,2005,04/15/2016 08:55:02 AM,41.754829469,-87.572393079,"(41.754829469, -87.572393079)"
56298,4875914,HL572631,08/26/2005 11:15:00 AM,036XX S ELLIS AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,2122,2,4,36,10,,,2005,08/17/2015 03:03:40 PM,,,
36464,4726275,HL574016,08/26/2005 11:59:00 PM,087XX S SANGAMON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2222,22,21,71,7,1171503,1846822,2005,04/15/2016 08:55:02 AM,41.735138542,-87.647268465,"(41.735138542, -87.647268465)"
14052,4693706,HL575435,08/27/2005 05:26:00 PM,030XX W ROOSEVELT RD,460,BATTERY,SIMPLE,OTHER,False,False,1134,11,28,29,08B,1156119,1894552,2005,04/15/2016 08:55:02 AM,41.866438916,-87.70234588,"(41.866438916, -87.70234588)"
4560,4792191,HM405752,08/27/2005 12:01:00 AM,022XX W BELMONT AVE,890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,1913,19,32,5,6,,,2005,08/17/2015 03:03:40 PM,,,
36474,4726287,HL576343,08/28/2005 03:56:00 AM,0000X E 89TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,634,6,6,44,14,1178402,1845996,2005,04/15/2016 08:55:02 AM,41.732718203,-87.622018492,"(41.732718203, -87.622018492)"
4116,4679007,HL576782,08/28/2005 11:15:00 AM,003XX E 53RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,234,2,3,40,08B,1179582,1869959,2005,04/15/2016 08:55:02 AM,41.798448373,-87.61696452,"(41.798448373, -87.61696452)"
9522,4687237,HL578998,08/29/2005 02:31:00 PM,005XX E PERSHING RD,1120,DECEPTIVE PRACTICE,FORGERY,GROCERY FOOD STORE,False,False,213,2,3,38,10,1180448,1879234,2005,04/15/2016 08:55:02 AM,41.823879885,-87.613503857,"(41.823879885, -87.613503857)"
10174,4688292,HL579525,08/29/2005 06:23:00 PM,062XX S CLAREMONT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,825,8,15,66,08B,1161797,1863259,2005,04/15/2016 08:55:02 AM,41.7804509,-87.682371751,"(41.7804509, -87.682371751)"
53905,4871932,HM485623,08/29/2005 12:01:00 AM,0000X W 87TH ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,True,False,634,6,21,44,10,,,2005,08/17/2015 03:03:40 PM,,,
60938,4882936,HM492319,08/30/2005 05:00:00 PM,026XX W POTOMAC AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1423,14,26,24,11,,,2005,08/17/2015 03:03:40 PM,,,
10176,4688295,HL581974,08/30/2005 09:09:00 PM,082XX S TROY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,835,8,18,70,14,1156817,1849701,2005,04/15/2016 08:55:02 AM,41.74334765,-87.700994815,"(41.74334765, -87.700994815)"
28085,4831083,HM442059,08/30/2005 10:30:00 AM,078XX S STATE ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,False,False,623,6,6,69,11,,,2005,08/17/2015 03:03:40 PM,,,
36478,4726291,HL582184,08/30/2005 11:56:00 PM,079XX S LOOMIS BLVD,820,THEFT,$500 AND UNDER,STREET,False,False,612,6,21,71,6,1168379,1852018,2005,04/15/2016 08:55:02 AM,41.749464866,-87.658564262,"(41.749464866, -87.658564262)"
36477,4726290,HL580203,08/30/2005 12:02:00 AM,079XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,624,6,8,44,14,1184272,1852494,2005,04/15/2016 08:55:02 AM,41.750414277,-87.600311467,"(41.750414277, -87.600311467)"
29622,4716894,HM297415,09/01/2005 03:00:00 PM,054XX W BELMONT AVE,1170,DECEPTIVE PRACTICE,IMPERSONATION,BAR OR TAVERN,True,False,2514,25,30,19,11,1139579,1920743,2005,04/15/2016 08:55:02 AM,41.938627685,-87.762426699,"(41.938627685, -87.762426699)"
18447,4700400,HM305628,09/01/2005 04:00:00 AM,009XX W BELMONT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,BAR OR TAVERN,False,False,1924,19,44,6,26,1169247,1921430,2005,04/15/2016 08:55:02 AM,41.939918899,-87.653369734,"(41.939918899, -87.653369734)"
50973,4866962,HM481318,09/01/2005 06:00:00 AM,077XX S WABASH AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,False,False,623,6,6,69,26,,,2005,08/17/2015 03:03:40 PM,,,
38628,4847668,HM461110,09/01/2005 06:00:00 PM,032XX N HALSTED ST,890,THEFT,FROM BUILDING,OTHER,False,False,2332,19,44,6,6,,,2005,08/17/2015 03:03:40 PM,,,
32135,4720278,HM324147,09/01/2005 07:00:00 AM,008XX E 42ND ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,True,2123,2,4,36,6,1182537,1877346,2005,04/15/2016 08:55:02 AM,41.818650793,-87.605898773,"(41.818650793, -87.605898773)"
8395,4685409,HL586011,09/01/2005 08:44:00 PM,022XX S WESTERN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,False,1034,10,25,31,26,1160711,1889253,2005,04/15/2016 08:55:02 AM,41.851804072,-87.68563492,"(41.851804072, -87.68563492)"
3791,4791238,HM403237,09/01/2005 09:00:00 AM,107XX S PARNELL AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,False,2233,22,34,49,26,,,2005,08/17/2015 03:03:40 PM,,,
14331,4694270,HM297988,09/01/2005 09:00:00 AM,025XX N SAWYER AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,1413,14,35,22,6,1154048,1916645,2005,04/15/2016 08:55:02 AM,41.927105725,-87.709358895,"(41.927105725, -87.709358895)"
22714,4707171,HM311990,09/01/2005 09:00:00 AM,114XX S LAFLIN ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2234,22,34,75,6,1168159,1828983,2005,04/15/2016 08:55:02 AM,41.68625802,-87.660030554,"(41.68625802, -87.660030554)"
35047,4724388,HM330083,09/01/2005 09:00:00 AM,017XX W 63RD ST,890,THEFT,FROM BUILDING,LIBRARY,False,False,725,7,15,67,6,1165634,1862903,2005,04/15/2016 08:55:02 AM,41.779393421,-87.668314701,"(41.779393421, -87.668314701)"
